set UseChargeDependentSF 1
B 	 11.991 	 -3 	 -6 	 1 	 100 	 100 	 100 	 100 	 1.00151 	 0.00533339 	 0.0001
B 	 11.991 	 -6 	 -10 	 1 	 100 	 100 	 100 	 100 	 1.00151 	 0.00533339 	 0.0001
B 	 11.991 	 -10 	 -15 	 1 	 100 	 100 	 100 	 100 	 1.00151 	 0.00533339 	 0.0001
B 	 11.991 	 -15 	 -99999999 	 1 	 100 	 100 	 100 	 100 	 1.00151 	 0.00533339 	 0.0001
B 	 11.991 	 -3 	 -6 	 2 	 100 	 100 	 100 	 100 	 1.00956 	 0.00739028 	 0.0001
B 	 11.991 	 -6 	 -10 	 2 	 100 	 100 	 100 	 100 	 1.00956 	 0.00739028 	 0.0001
B 	 11.991 	 -10 	 -15 	 2 	 100 	 100 	 100 	 100 	 1.00956 	 0.00739028 	 0.0001
B 	 11.991 	 -15 	 -99999999 	 2 	 100 	 100 	 100 	 100 	 1.00956 	 0.00739028 	 0.0001
B 	 11.991 	 -3 	 -6 	 3 	 100 	 100 	 100 	 100 	 1.00496 	 0.0059722 	 0.0001
B 	 11.991 	 -6 	 -10 	 3 	 100 	 100 	 100 	 100 	 1.00496 	 0.0059722 	 0.0001
B 	 11.991 	 -10 	 -15 	 3 	 100 	 100 	 100 	 100 	 1.00496 	 0.0059722 	 0.0001
B 	 11.991 	 -15 	 -99999999 	 3 	 100 	 100 	 100 	 100 	 1.00496 	 0.0059722 	 0.0001
B 	 11.991 	 -3 	 -6 	 4 	 100 	 100 	 100 	 100 	 1.00768 	 0.0118683 	 0.0001
B 	 11.991 	 -6 	 -10 	 4 	 100 	 100 	 100 	 100 	 1.00768 	 0.0118683 	 0.0001
B 	 11.991 	 -10 	 -15 	 4 	 100 	 100 	 100 	 100 	 1.00768 	 0.0118683 	 0.0001
B 	 11.991 	 -15 	 -99999999 	 4 	 100 	 100 	 100 	 100 	 1.00768 	 0.0118683 	 0.0001
B 	 11.991 	 -3 	 -6 	 5 	 100 	 100 	 100 	 100 	 0.982918 	 0.0173805 	 0.0001
B 	 11.991 	 -6 	 -10 	 5 	 100 	 100 	 100 	 100 	 0.982918 	 0.0173805 	 0.0001
B 	 11.991 	 -10 	 -15 	 5 	 100 	 100 	 100 	 100 	 0.982918 	 0.0173805 	 0.0001
